annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
66507.85,43818.58,36,720,no,0
35103.03,14008.84,84,524,no,1
111180.17,84934.74,72,706,yes,1
39856.93,20852.37,36,383,no,1
105515.98,65036.7,72,681,no,1
72324.82,46146.85,24,570,yes,1
92358.4,88047.83,60,844,yes,0
81032.76,41494.93,24,669,no,0
46120.43,10608.88,24,343,no,0
38832.99,27011.67,36,604,no,1
83153.58,46003.49,84,599,no,1
61056.28,18781.3,60,528,no,1
111764.02,63941.26,72,788,yes,1
83589.78,57641.86,84,777,yes,1
61069.48,16072.73,24,579,no,1
76509.88,44348.51,84,525,yes,0
106335.24,57594.59,36,774,yes,1
118932.98,57178.95,36,550,yes,1
89159.3,80389.21,24,703,yes,0
118117.55,41765.75,24,604,yes,0
56112.07,32065.58,24,659,yes,0
55029.7,14261.25,24,426,yes,1
101009.65,24338.5,84,561,yes,1
90281.39,51803.43,72,500,yes,1
93030.44,54949.3,36,540,yes,0
72614.29,25717.78,84,488,yes,1
109158.59,71360.14,36,658,no,0
71302.98,36188.45,24,449,no,1
99988.46,61221.27,36,764,yes,0
79919.25,45484.5,36,609,yes,1
56326.68,48245.54,60,661,yes,1
48608.87,14822.86,72,339,yes,1
107408.09,82481.18,48,689,no,0
86805.43,85450.28,24,656,yes,0
106173.46,65385.15,24,603,yes,0
72891.12,71196.68,36,724,yes,1
69854.65,68954.87,48,729,yes,0
103388.66,45794.34,60,610,no,0
93309.25,58694.59,36,714,yes,0
81982.47,73364.91,48,739,yes,1
52343.76,19760.48,24,587,yes,1
101761.45,57199.02,48,726,yes,0
77315.18,74955.09,84,723,yes,1
81779.22,55411.24,24,753,yes,0
59077.81,61575.22,60,704,yes,0
102535.53,77254.8,72,816,yes,1
100263.15,72647.54,48,707,yes,0
29506.98,7881.27,84,506,no,1
40550.26,25154.14,36,534,no,0
110951.03,66004.82,48,732,yes,0
39699.08,17645.04,84,468,yes,0
116083.53,64394.7,48,846,no,0
101841.72,82263.18,36,657,yes,0
108482.38,51861.86,60,639,no,0
53662.23,21172.04,48,577,yes,1
49029.96,25975.7,36,620,yes,0
119176.4,86005.66,24,829,yes,1
55344.72,24931.78,48,405,yes,1
117180.86,67898.96,72,550,no,1
104380.51,66618.81,72,756,yes,1
47471.03,28157.73,24,603,yes,1
105554.64,75647.62,36,722,yes,1
119754.38,71162.25,48,648,yes,1
81643.68,38521.72,84,743,yes,1
64490.81,27931.71,48,637,no,0
27017.37,5554.41,36,535,yes,0
51457.27,11173.52,60,566,yes,1
71456.61,24386.89,60,500,yes,1
81099.43,23620.07,36,516,yes,0
45262.46,24243.32,48,593,yes,0
27649.56,12137.98,72,455,no,1
67324.8,51820.02,60,695,no,0
92927.25,69535.18,36,838,yes,1
47860.57,19570.55,72,600,yes,1
111896.98,46745.84,24,658,yes,0
102017.67,68144.45,60,748,yes,0
115667.25,30774.02,36,580,yes,0
115993.71,61818.36,36,673,no,0
53454.11,46272.75,60,746,yes,0
28517.46,10365.38,24,452,yes,0
29729.52,14373.28,60,321,no,1
64291.67,27159.37,60,614,yes,1
55218.51,22575.01,60,593,no,1
106330.01,57311.94,36,694,yes,0
49651.27,23383.77,24,619,no,0
115264.95,81283.52,36,754,yes,0
74488.61,25833.23,24,583,no,0
119106.43,69702.61,48,524,yes,0
39081.55,10508.42,84,487,no,0
94089.03,45733.73,60,689,yes,0
48519.99,28321.16,36,614,no,0
36879.66,12895.09,24,457,no,1
98117.81,75935.37,48,742,yes,0
54656.01,18306.51,36,557,no,1
44666.95,14235.21,72,595,yes,1
87646.38,55455.6,48,734,yes,1
67559.23,16582.1,24,507,yes,0
81731.63,49620.7,24,692,yes,0
56272.75,20789.18,36,640,yes,0
65655.52,20460.18,48,497,no,1
80034.28,52256.07,24,611,yes,0
108952.57,70481.51,48,841,yes,0
77844.43,39286.92,60,600,yes,1
40774.57,19866.49,24,331,no,1
100398.33,89066.57,72,762,yes,0
97629.91,41386.17,24,544,no,1
64195.6,38650.81,72,453,yes,0
71454.18,61683.23,48,660,no,1
100537.83,29464.98,48,511,no,1
33901.78,9983.4,36,538,yes,0
102833.86,69222.21,48,657,yes,0
68755.01,54580.75,36,601,no,0
47272.28,25509.89,36,466,yes,1
113845.28,32869.83,48,636,no,0
92044.38,79559.15,60,778,yes,1
72127.44,15163.01,48,513,no,0
37949.57,19470.72,36,629,yes,0
100509.9,38694.83,48,695,no,0
107175.07,75481.53,72,800,yes,0
118431.68,83380.68,24,750,yes,0
38738.22,16937.49,48,582,no,0
82853.17,41968.19,48,677,yes,1
66698.3,29210.74,84,645,no,1
48076.01,24284.62,72,483,no,0
82166.16,55329.49,36,785,yes,1
61842.3,30108.49,48,440,no,0
116847.15,69516.5,48,789,no,0
92143.08,37948.66,36,507,no,0
107965.77,31312.42,24,626,no,1
28369.06,9001.73,72,371,yes,1
83577.12,71913.78,24,840,yes,0
92215.04,50859.45,36,675,yes,1
108263.83,54240.2,48,743,no,0
39749.49,18984.88,48,504,yes,0
77660.97,59238.05,48,716,no,1
110445.46,68279.44,24,758,yes,0
116072.38,81789.82,24,755,yes,1
72742.52,46979.87,36,652,yes,0
114383.76,81927.33,48,720,no,0
94185.94,60176.47,60,811,yes,0
36208.67,21609.56,60,520,yes,1
49859.93,11694.01,48,556,no,0
78927.64,77531.34,48,708,no,0
75908.34,30959.88,24,664,yes,0
72194.85,36745.46,24,563,no,1
108328.16,65697.16,60,759,yes,0
74055.72,31620.88,24,467,no,0
60538.46,59361.26,60,677,yes,0
115526.47,87386.69,24,616,yes,0
78809.95,58876.36,24,686,no,0
107595.84,36409.84,36,548,yes,1
78857.29,78132.93,48,683,no,0
65759.42,32259.2,36,438,no,0
95840.01,84377.99,60,798,yes,0
109351.74,58132.62,24,651,yes,0
44664.7,18762.18,84,618,yes,1
112752.96,80992.18,36,698,no,0
117382.12,56859.47,36,649,no,0
100682.78,79451.4,36,792,yes,0
101985.09,68891.59,48,761,no,0
117142.85,55204.59,36,699,yes,1
26242.75,14842.65,24,306,no,1
89291.98,48789.5,60,822,yes,0
112016.06,61432.26,24,744,yes,1
115488.39,73351.89,84,803,yes,1
103655.67,67888.4,48,612,yes,1
105209.03,76018.23,36,730,yes,1
93587.42,27829.1,36,540,yes,1
88099.53,80198.13,36,731,yes,0
73178.0,46681.87,48,610,no,0
53857.75,29691.26,36,442,no,0
39530.67,19136.82,24,491,no,0
80395.4,47203.18,24,782,yes,0
118679.74,76917.3,24,750,no,0
42097.22,17235.62,24,375,no,1
66481.14,38757.11,24,560,no,1
96237.44,88212.86,24,824,yes,0
90367.22,88473.07,48,714,yes,0
113180.82,84329.48,60,840,yes,1
87904.22,51404.43,24,656,yes,0
82460.23,41442.87,36,583,yes,1
114003.94,51935.7,36,658,no,0
64023.2,31002.44,24,726,yes,1
60791.1,22761.53,24,585,yes,1
73447.54,45384.51,24,703,yes,0
89227.88,43483.71,36,566,yes,1
38614.53,30101.14,24,642,no,0
52109.4,31574.72,72,569,no,1
102876.39,89820.16,60,705,yes,0
44131.05,19360.76,36,424,no,0
56458.37,18988.73,72,500,no,1
74889.01,42963.64,72,436,yes,0
63424.66,54630.94,24,745,yes,0
71799.26,85182.69,48,739,yes,0
93099.65,39831.78,48,638,no,0
55967.97,13015.88,24,560,no,0
101003.51,42652.95,24,656,yes,1
111457.96,48584.71,36,618,no,0
117934.81,67767.14,72,765,no,0
67014.01,49949.21,60,717,yes,0
59576.72,30865.31,48,647,yes,0
34973.71,31354.63,84,650,yes,1
61586.24,57149.45,60,685,yes,0
44944.98,22372.64,48,487,yes,0
118482.7,26529.18,36,587,yes,1
115516.11,58882.02,48,690,no,1
117399.76,53309.62,84,515,no,1
78958.83,39223.13,48,645,yes,0
97496.36,64160.3,36,639,no,0
32259.63,25929.06,84,640,yes,1
71446.23,20263.72,36,472,yes,0
54690.98,56074.73,24,731,no,1
104130.99,84621.07,60,843,yes,0
26725.53,9916.28,36,339,yes,0
38886.03,19176.44,72,530,yes,1
104363.95,61589.66,48,816,yes,0
88751.03,60242.97,24,784,yes,0
25544.4,10823.24,84,364,no,0
51120.06,32725.8,24,436,no,1
47392.88,17178.84,24,554,no,1
32168.98,15676.1,24,485,yes,1
75280.9,29101.72,24,595,yes,1
97889.86,70607.23,24,711,no,0
70941.94,38448.6,24,616,yes,1
96525.23,70398.04,36,784,no,0
102461.99,62497.8,36,779,yes,1
93646.27,88976.42,24,716,no,0
91840.07,70109.62,36,695,yes,1
115668.87,23129.84,24,592,yes,1
84857.79,37104.48,36,543,yes,0
46652.56,23117.29,48,509,yes,0
61581.54,23326.78,60,422,yes,1
110667.66,83614.53,36,778,yes,1
112877.09,61664.72,24,652,yes,0
64679.9,50739.99,24,635,yes,0
74747.76,45012.63,24,614,yes,0
71859.78,25749.88,36,607,no,1
36820.34,19769.12,24,432,no,1
36493.03,14356.36,72,587,yes,1
110065.77,31755.22,24,509,yes,0
118076.29,60116.43,36,630,yes,1
67842.64,28947.62,48,601,no,0
36960.41,20424.23,36,351,yes,0
109203.78,80407.72,36,723,yes,1
60081.65,25282.44,24,683,yes,1
104081.48,83792.65,48,752,yes,1
35314.17,20790.38,48,437,no,1
97824.51,56560.19,36,510,yes,1
48943.43,33503.56,36,605,yes,0
83327.72,48503.25,48,845,yes,1
68543.64,43244.56,60,632,no,1
45604.12,24519.92,84,550,no,1
48311.87,29925.28,84,636,yes,1
83447.18,89444.36,60,697,yes,1
98468.39,69761.92,60,770,yes,0
112572.88,49669.1,84,572,yes,1
80271.64,34968.97,24,549,yes,0
100306.53,60865.44,24,810,no,1
104211.5,83951.55,36,730,yes,0
89565.17,46319.17,36,500,no,1
27462.86,6565.49,24,549,no,0
41657.86,17539.68,24,413,yes,0
91124.47,77806.71,36,696,yes,1
61115.38,56929.88,24,668,yes,0
29872.07,10315.74,84,399,no,1
64905.35,30505.3,60,555,no,1
100718.73,68043.77,24,808,no,1
104147.66,54152.52,48,721,yes,1
106089.58,74560.21,36,631,yes,0
75017.93,40485.52,60,690,yes,0
34907.52,14746.06,36,553,no,0
95319.04,74338.28,60,655,yes,1
61317.0,33591.3,48,525,no,0
68647.47,21581.96,48,508,yes,0
66608.64,33320.02,24,543,yes,0
70758.79,42788.16,36,430,yes,0
53814.45,32184.54,24,553,yes,1
75938.8,75162.28,72,725,no,0
77490.36,77147.94,48,747,yes,0
92022.45,47596.94,48,747,yes,0
96424.15,87749.26,72,808,yes,0
97467.34,58261.65,36,617,yes,0
31602.45,11331.86,36,384,no,1
80623.55,70866.72,48,806,yes,0
30540.55,18171.09,36,415,no,0
106086.35,77071.32,24,749,yes,0
57900.34,22662.16,72,410,yes,1
108651.59,48175.84,24,611,yes,1
46725.18,21027.29,24,544,yes,0
98037.31,63846.81,60,815,yes,0
39972.15,10321.75,84,386,yes,0
76872.94,55538.72,48,729,yes,0
67346.68,81507.93,48,736,yes,0
49118.85,29971.6,84,527,yes,1
91824.22,55806.03,36,594,yes,1
38943.79,12426.47,60,413,no,1
89002.49,61736.94,48,637,no,0
29453.18,13111.56,24,436,yes,1
82332.38,84339.9,24,803,yes,0
95121.45,56696.59,36,842,yes,1
112578.33,23729.42,24,536,yes,0
38581.72,10201.18,24,398,no,0
41082.26,19342.23,24,385,yes,0
29243.95,23116.01,48,642,no,0
53628.68,68024.84,48,723,yes,0
83742.07,71128.22,60,821,yes,0
29020.19,9427.15,72,517,no,1
48783.47,18823.39,36,519,yes,1
78704.95,25353.89,24,618,yes,0
78373.65,30192.58,60,408,no,0
92430.5,78722.79,24,720,no,0
50798.41,29402.25,36,497,no,1
93439.62,53182.69,36,775,yes,0
85575.86,63956.95,84,759,yes,0
74266.15,68855.58,72,717,no,0
91052.95,66792.72,84,629,yes,1
96094.67,56236.88,48,788,no,0
107919.22,50794.54,60,537,no,1
38653.92,21889.02,36,497,yes,1
101333.33,59254.67,60,797,no,1
108224.97,87718.27,60,837,yes,0
37759.1,12204.64,24,554,yes,1
71501.39,31108.68,24,546,yes,0
48783.47,18823.39,36,519,yes,0
25794.71,13011.12,48,392,no,1
60376.08,37862.16,24,675,no,0
87522.79,53835.69,48,550,yes,1
112225.03,51881.49,36,506,no,1
63735.4,25041.69,24,636,yes,1
38426.77,18249.64,48,518,no,1
90245.63,33280.17,48,695,yes,0
105496.5,84073.0,60,723,yes,0
106401.05,26315.07,72,571,no,1
43880.22,26582.07,36,491,yes,1
33208.28,18363.14,36,302,yes,0
30256.36,17701.2,48,624,yes,0
90031.22,50318.74,48,757,yes,0
112488.58,64184.48,48,763,no,0
62089.85,40156.33,60,610,no,0
40495.82,13356.73,72,571,yes,1
69113.85,40743.78,60,442,no,1
41954.23,21634.62,24,615,yes,0
26712.06,13031.7,84,323,no,1
101213.87,32969.11,48,512,no,1
61696.72,68787.9,48,705,no,0
65732.67,23625.37,84,618,yes,0
50881.57,23696.51,60,446,yes,1
44317.54,10071.72,48,599,yes,0
25569.26,7347.17,24,346,no,1
101886.76,70305.39,48,656,yes,1
109013.42,82230.94,24,740,yes,0
98909.03,30925.39,24,639,yes,1
83988.46,79498.19,72,710,yes,1
92355.84,29451.35,24,509,no,0
38688.53,14025.23,48,404,yes,1
74228.97,51870.8,24,725,yes,0
71519.5,33886.48,48,635,no,0
80962.67,38344.51,36,682,yes,1
108619.2,69083.73,24,699,no,1
74331.41,48648.49,36,689,no,0
110919.01,66625.96,60,752,yes,0
57661.97,36349.12,72,741,yes,1
32775.83,13991.48,36,538,no,1
55577.36,32425.37,24,597,yes,1
101557.86,86617.54,60,842,no,0
79575.25,35071.47,48,624,no,0
90345.01,67188.78,36,632,yes,0
115932.62,85317.72,48,783,yes,0
56211.95,39626.36,72,747,no,1
68555.51,60741.33,24,654,yes,1
37569.25,16381.21,48,347,no,0
39900.5,14481.4,48,632,no,0
108795.6,48054.43,24,547,no,0
35420.57,16424.17,84,566,no,1
88571.3,71309.31,60,756,yes,0
92407.31,74949.51,36,837,yes,0
63024.69,36486.45,72,529,no,1
100042.09,87445.16,72,808,yes,0
93852.57,48788.74,60,574,no,1
110389.03,87619.64,24,823,yes,0
84304.6,69903.01,48,820,no,0
86999.28,41590.11,36,569,no,0
64668.82,32070.06,48,525,yes,1
61977.83,42474.57,36,628,no,0
99476.91,82362.53,60,768,yes,0
109657.02,52972.93,24,715,yes,0
85296.66,89808.95,24,741,no,1
63527.24,35724.05,48,611,yes,0
78436.8,20659.94,36,558,no,1
62514.36,15050.11,36,422,yes,1
90472.87,49056.26,36,793,yes,0
63126.39,21428.04,72,467,yes,1
78438.44,19140.39,36,463,no,0
72245.42,87701.78,60,750,yes,0
46630.62,18502.47,36,553,yes,1
99276.41,81559.13,48,694,yes,0
100463.13,50516.48,24,576,no,0
42347.6,19938.86,24,525,yes,0
101505.44,75098.53,60,778,yes,0
46256.26,17283.88,36,422,no,1
57435.8,12233.15,24,451,yes,0
107744.74,77473.73,60,775,yes,1
110744.88,77621.69,24,847,yes,1
73600.06,48822.27,36,679,yes,0
106833.68,49454.96,48,593,yes,0
36652.16,20316.45,36,364,no,1
80705.53,82528.67,24,721,yes,1
26092.8,14716.6,48,447,no,0
75226.34,38955.48,60,490,no,0
93238.43,68742.19,36,760,no,1
85940.12,41745.71,48,685,yes,0
84947.86,61081.9,48,709,yes,0
102476.47,61294.46,36,678,yes,0
111300.34,75652.92,60,701,yes,0
110682.33,29105.72,24,585,yes,1
57011.58,71080.28,72,713,yes,1
32401.32,14784.8,36,574,no,0
55680.9,33322.43,48,405,no,0
56195.23,32184.36,24,652,no,1
116549.12,49166.99,36,611,no,0
113084.79,32810.3,24,624,yes,0
99838.19,21046.99,72,530,no,1
75993.88,66208.76,48,673,no,0
113825.19,62785.29,24,827,yes,0
118431.22,67405.78,24,761,yes,1
31555.92,15156.25,36,506,yes,0
105970.14,89942.63,36,843,yes,1
75564.55,19549.55,36,591,yes,0
116721.04,73657.43,72,798,yes,1
29189.75,14608.02,36,584,yes,1
28193.65,7336.75,84,565,no,0
92696.87,63845.13,24,794,no,1
35316.14,8068.09,24,425,yes,1
41568.57,19402.51,36,575,no,1
29413.22,7862.0,36,344,yes,0
50512.72,27083.4,72,457,yes,1
44897.61,15950.79,36,414,yes,0
103140.13,76788.45,24,736,yes,0
25251.58,5279.46,36,428,no,0
61271.04,34475.18,24,433,yes,1
54056.51,16449.17,24,617,yes,1
78524.87,69487.93,60,683,yes,1
107728.61,45912.94,24,648,yes,0
118053.28,65071.62,24,738,yes,1
78523.71,47461.58,48,463,yes,1
78083.95,49119.61,84,470,yes,1
43185.14,16089.27,84,550,no,1
66278.24,41462.37,60,698,yes,1
47864.9,26008.37,24,313,no,0
112591.79,83404.96,24,712,yes,0
103468.92,62696.83,24,659,no,1
29733.53,14619.57,84,417,yes,1
29743.15,10670.52,36,414,yes,0
62652.81,35900.26,24,526,yes,0
57776.24,21431.51,36,452,no,1
32284.13,19814.26,72,437,no,0
47751.03,22971.27,24,632,yes,1
118451.5,59119.24,60,738,yes,0
60812.06,30088.56,36,708,yes,0
67413.95,36591.82,24,587,yes,0
41417.74,13688.73,48,630,yes,0
110719.1,57744.02,60,711,yes,0
103696.39,63035.39,24,802,yes,1
60625.29,53449.09,48,744,yes,0
105426.16,79510.06,60,810,yes,0
79166.07,31275.53,24,532,yes,1
52724.26,70817.63,48,729,yes,0
106217.06,80869.84,48,780,yes,1
78696.98,35522.43,60,694,yes,0
46511.8,11133.47,36,452,no,1
85007.52,47395.97,24,522,no,1
59305.95,47892.05,24,621,no,1
91707.5,83158.69,36,772,yes,1
44922.14,16171.15,48,614,no,0
58075.23,21245.13,72,485,yes,1
35134.06,9758.34,24,405,no,1
112779.27,75021.13,36,823,yes,0
32836.03,9269.09,36,433,yes,0
98002.9,27215.33,60,613,yes,0
51643.79,47213.94,24,696,yes,0
93606.4,80997.46,60,718,yes,0
69622.38,36840.54,24,613,no,0
35629.95,21060.81,60,339,yes,1
72733.9,53040.27,24,600,no,0
73644.48,77653.91,48,680,yes,0
81856.32,89127.87,60,824,yes,0
101776.14,80279.84,48,704,no,0
115271.46,86406.08,72,727,yes,0
45369.77,13688.69,48,469,no,1
45056.08,20330.25,48,357,no,1
54305.84,22732.14,84,547,no,1
38728.38,27634.7,60,620,no,0
106727.86,48084.83,36,720,no,0
75255.01,43313.62,36,421,no,1
68578.35,26291.59,48,586,yes,0
119123.95,79051.81,72,830,yes,0
42735.59,15993.25,48,346,no,0
96469.97,66138.7,24,738,no,0
42136.15,23529.77,24,412,no,1
62898.19,23955.69,36,412,yes,1
56934.15,35732.81,84,658,no,1
106833.44,28434.9,36,583,yes,1
67953.97,56708.11,24,602,yes,0
109333.9,87332.71,24,806,yes,0
112098.76,41440.57,24,645,yes,0
29298.2,16892.39,48,311,no,1
69858.45,37810.3,36,430,yes,1
87422.66,26909.5,36,503,yes,0
62117.06,21389.62,60,596,yes,1
96942.31,89517.03,36,698,yes,0
112401.01,82612.58,60,715,yes,0
44076.43,20592.07,24,342,no,0
105730.78,62691.87,36,787,yes,1
62194.62,27403.07,84,533,no,1
82821.38,48923.28,24,799,yes,0
103687.46,60735.44,24,601,yes,0
46628.2,14764.81,60,548,no,1
25675.05,7391.79,84,575,no,1
47509.38,11813.77,24,413,no,1
45684.15,9773.72,36,351,yes,0
62409.17,27375.27,84,442,no,1
79160.03,47051.95,60,616,yes,0
119383.47,74065.43,72,801,yes,0
58230.02,49848.62,24,705,yes,1
93086.25,55890.7,24,567,yes,1
118485.94,75957.5,60,674,yes,0
47061.76,21878.91,72,537,yes,1
79830.49,23117.05,24,446,no,0
106078.4,22600.95,60,530,no,1
69945.24,30665.6,24,579,no,1
97707.05,62117.06,72,708,no,1
92076.17,87830.1,24,729,yes,1
99665.99,82695.34,72,765,no,0
38795.95,18742.04,24,433,no,1
111512.09,64735.27,48,688,yes,0
53546.26,16948.0,60,437,yes,1
113143.03,89107.91,60,800,yes,0
62473.42,23870.88,48,660,yes,1
105466.45,63228.55,60,696,yes,0
91110.6,63026.78,36,622,no,1
72734.38,51906.55,24,655,no,1
29168.15,7143.2,48,517,yes,1
83761.79,88991.14,24,767,yes,1
51598.96,32359.83,60,524,yes,1
101187.54,36887.08,72,579,no,0
118959.99,63794.68,48,797,yes,1
97783.63,64534.02,24,787,no,1
66006.4,27782.46,72,589,yes,1
67744.69,74243.63,48,725,yes,0
110035.49,65201.32,36,649,yes,1
100126.4,80675.8,60,752,yes,0
87140.89,64179.69,60,656,yes,1
83167.06,49775.61,24,848,yes,1
91124.47,77806.71,36,696,yes,0
71466.3,35131.3,24,463,no,0
46378.17,10940.77,48,394,yes,1
91203.73,33061.74,24,505,no,1
62397.32,69286.82,48,702,yes,1
50362.62,13525.39,36,623,yes,0
39681.86,23682.9,60,473,yes,1
87840.27,48556.53,24,692,yes,0
31764.08,19865.88,72,363,no,1
79287.45,51801.86,24,742,yes,0
86636.66,24174.76,84,517,yes,1
54284.05,25949.56,48,629,yes,1
96884.78,42818.41,36,616,yes,0
101093.1,75495.67,24,811,yes,1
111070.14,28015.4,24,521,yes,1
82483.89,71320.79,36,668,yes,0
48499.35,30463.53,72,641,yes,1
65047.53,84627.14,48,705,yes,0
101256.01,30628.27,24,604,yes,0
25296.32,19413.74,24,641,no,0
89008.92,44652.62,36,639,yes,0
30595.36,21144.38,36,635,yes,1
82870.01,41596.06,60,636,no,0
63627.63,32682.96,48,436,yes,1
77651.94,26921.8,48,613,yes,0
81931.62,62108.84,36,678,yes,1
41010.23,14939.0,24,357,no,1
61214.08,40869.29,48,715,yes,0
42934.27,15705.67,48,309,no,1
77953.77,57418.46,24,732,yes,0
118632.12,79677.55,24,768,yes,0
50885.04,27470.18,48,545,no,1
119514.15,30445.02,60,568,yes,0
95690.06,87517.67,36,833,yes,0
101555.28,83500.76,36,826,yes,0
106275.61,66334.99,60,720,no,0
92625.48,89210.72,36,826,yes,0
36064.26,21829.27,84,345,no,1
59578.06,28653.02,24,456,no,0
50875.66,14995.99,60,528,no,1
106393.62,52938.93,84,567,no,1
99799.43,37675.13,48,509,yes,0
58900.61,59141.2,60,675,no,1
31631.09,12758.79,24,576,yes,1
32280.59,13417.51,24,637,no,1
49853.65,25029.22,36,577,no,1
76118.35,32016.07,36,598,no,0
93863.41,74006.95,36,834,yes,0
105620.47,64478.82,48,844,yes,0
47543.22,15180.67,48,471,no,1
38597.31,20453.24,60,327,yes,1
66847.32,25925.77,48,621,yes,0
43174.04,14644.4,24,375,no,1
61302.24,83004.06,60,710,yes,0
111109.41,81738.03,36,691,yes,0
45548.43,9701.21,60,326,no,1
94206.11,26901.69,36,647,yes,1
97918.6,68694.67,36,605,yes,1
60357.38,22991.72,36,411,yes,0
31578.45,10786.78,24,492,yes,1
91783.38,84276.61,24,743,yes,0
110811.55,82263.31,36,715,no,1
42971.74,17340.49,36,630,yes,1
105066.36,78102.82,36,804,yes,0
52480.16,23449.81,60,633,yes,0
92100.6,80589.98,60,777,yes,0
111493.14,66716.61,72,819,yes,0
30961.26,7079.76,36,407,no,1
50919.41,26828.38,60,742,yes,0
42332.21,26999.83,24,329,yes,1
71021.59,52230.97,36,692,yes,0
31631.89,12066.28,60,355,no,1
35130.21,29013.23,48,630,yes,0
32207.5,10160.88,36,393,no,0
53507.42,24708.96,60,623,yes,1
67433.69,45552.6,24,616,no,1
119169.14,85542.99,36,765,yes,1
78737.81,49225.44,24,696,yes,1
79543.89,42922.83,60,670,no,0
101752.15,57814.78,24,848,yes,1
33254.54,12277.96,24,516,no,1
41514.27,39954.5,60,650,yes,0
33759.34,13137.61,60,488,no,0
83270.84,65669.23,48,839,yes,0
41079.86,17009.28,72,325,no,1
35307.8,14919.04,72,422,no,1
85646.0,48994.29,84,602,no,1
34052.42,18877.42,36,411,yes,1
48583.42,19895.97,36,535,no,0
100097.05,66627.67,36,686,no,0
41562.5,24993.4,84,393,no,1
73193.84,20902.59,24,450,no,1
48147.58,25275.65,48,362,no,1
103937.91,58702.1,24,719,yes,1
69310.98,28608.25,84,647,yes,1
27903.19,15259.69,48,582,yes,0
61285.22,21084.23,60,601,no,0
115914.69,81963.8,24,776,yes,0
97729.68,81761.38,60,688,yes,0
46598.16,22004.41,24,556,no,0
87549.73,75121.42,24,706,no,1
51526.76,18837.25,24,442,yes,0
52388.64,36179.28,60,648,yes,0
25346.94,7952.65,36,410,yes,1
117199.38,78377.35,24,762,yes,1
78033.22,42337.21,72,648,yes,1
78039.03,36912.32,24,545,no,0
78609.17,20007.06,24,450,yes,0
49296.73,28746.23,60,573,yes,1
25349.08,11687.01,48,357,yes,1
91634.86,64418.06,36,693,no,0
104187.62,62918.22,60,511,no,1
102413.32,76650.07,24,661,yes,1
88514.02,51661.06,36,527,no,1
94177.43,19946.52,24,502,yes,0
65778.09,82123.0,60,736,yes,0
109026.84,86086.2,24,658,yes,1
59049.39,22237.24,84,483,no,1
88252.2,52276.47,84,596,no,1
103889.65,46644.67,36,655,yes,1
44243.16,19098.77,36,374,yes,0
57908.35,35825.12,48,595,no,0
98261.97,66188.83,24,692,yes,0
63485.03,85447.54,48,707,yes,0
61327.48,33945.17,24,448,no,1
40016.05,24623.17,24,496,yes,1
42218.55,11689.43,36,520,yes,0
30898.24,9061.36,24,599,no,1
51119.66,18047.64,48,698,yes,0
84222.71,68601.6,60,816,yes,0
92344.06,25821.35,72,510,yes,1
80545.72,56687.16,24,635,no,0
101637.4,63251.53,72,729,yes,1
83890.29,89987.32,60,732,no,1
55383.96,23703.86,36,477,yes,1
98209.69,71764.71,24,609,no,1
37381.74,17113.12,24,347,yes,1
84394.78,51552.65,72,766,yes,0
54130.9,26764.12,36,640,yes,0
53960.28,44788.34,60,740,no,0
62047.12,39326.68,24,727,yes,1
61492.51,48228.12,24,623,no,0
83730.49,86932.95,48,668,no,0
110694.01,30539.68,36,526,no,0
108770.22,68627.29,24,805,yes,1
117045.77,85814.47,84,761,yes,0
28874.49,13675.29,84,517,no,0
89663.04,44863.31,48,694,yes,0
90702.91,33417.61,60,674,yes,0
73748.26,28639.36,24,490,no,1
77212.97,19760.25,84,412,yes,0
82662.63,83835.08,84,816,yes,1
33649.63,8700.38,36,576,no,1
96986.16,78931.83,24,824,yes,1
48747.67,29766.27,36,624,no,1
94912.91,31093.23,36,639,no,0
39198.35,9074.93,36,309,no,1
102522.89,35851.96,24,597,yes,1
34909.22,21675.53,72,633,no,1
85262.11,81232.57,48,751,yes,0
101762.95,54885.93,48,575,yes,0
111169.47,68040.97,72,781,yes,0
60453.37,13360.54,60,531,no,0
87693.2,38781.39,84,738,yes,1
65143.77,27054.01,24,575,no,1
33868.08,12631.07,84,503,yes,1
