annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
82671.65,29216.36,36,643,no,1
106064.19,77347.53,24,753,yes,1
76314.03,22212.24,48,452,yes,1
51194.93,14371.35,24,506,yes,1
48630.24,19318.52,36,479,no,1
62416.98,62394.97,24,676,yes,1
103901.18,25629.89,60,593,no,1
101798.95,75800.57,36,682,yes,1
48965.53,11856.56,24,459,yes,1
94275.34,45946.07,36,690,no,1
105031.06,60887.96,60,646,yes,1
86993.37,42935.38,24,610,no,1
76906.72,39898.08,36,589,yes,1
116564.7,65579.82,48,602,no,1
118039.1,47833.47,84,529,no,1
103080.61,70837.57,24,791,yes,1
94004.88,34496.34,84,607,yes,1
107515.3,50049.8,48,717,no,1
80699.34,29086.56,48,548,yes,1
42110.97,15722.3,36,467,no,1
66155.8,27857.29,24,696,no,1
73928.11,50070.65,36,700,no,1
109615.84,79030.65,36,766,yes,1
63249.32,40036.74,72,568,yes,1
101009.65,24338.5,84,561,yes,1
78657.74,69150.54,48,692,yes,1
32763.94,16102.79,48,414,no,1
28963.34,16321.7,48,640,no,1
27288.05,10016.69,24,397,no,1
107795.13,57171.69,84,561,no,1
115061.1,56787.78,24,621,yes,1
32040.19,6618.92,24,558,no,1
62146.86,29640.72,24,744,yes,1
95493.81,64152.19,24,842,yes,1
74400.97,39249.45,72,441,no,1
73664.98,55043.59,48,632,yes,1
64885.07,23636.21,84,598,no,1
100933.39,71504.95,24,723,yes,1
88147.51,77989.15,24,838,yes,1
51992.96,30479.34,84,517,yes,1
66739.19,15009.32,48,509,no,1
77352.53,64726.85,24,673,yes,1
101048.51,79672.04,36,718,no,1
38788.57,21444.64,72,502,no,1
101172.53,34431.56,60,559,yes,1
69600.09,20486.25,24,417,no,1
43813.34,24636.35,72,582,yes,1
40191.38,9063.0,24,541,yes,1
107823.82,60500.2,24,840,no,1
65188.8,25800.35,84,660,yes,1
90057.37,57243.42,24,697,yes,1
67100.03,22235.61,48,533,yes,1
78095.64,18344.99,60,534,no,1
88109.43,40592.29,48,675,yes,1
109247.33,32916.29,24,642,yes,1
72640.13,45779.9,84,461,no,1
72330.79,20840.01,72,531,no,1
64265.65,28577.3,72,564,no,1
114267.27,74807.17,24,797,yes,1
37031.01,16144.8,24,556,yes,1
53751.85,21171.55,24,674,yes,1
27559.01,8472.57,60,475,yes,1
46864.23,14580.78,72,555,no,1
57885.3,29713.08,84,709,yes,1
67253.53,22429.02,24,422,no,1
106148.82,86495.56,24,819,no,1
84044.76,27225.36,72,513,yes,1
61492.99,24372.25,36,673,yes,1
108788.09,46896.76,84,540,yes,1
29436.64,16962.17,36,432,no,1
44424.03,9391.02,24,402,yes,1
36582.8,15275.68,84,570,yes,1
68186.34,38190.44,36,707,yes,1
82602.4,25649.84,48,581,no,1
56661.14,29809.66,24,626,no,1
62566.99,30548.93,60,554,no,1
56719.98,23868.53,60,503,yes,1
83637.01,56323.46,36,639,yes,1
63955.19,21090.24,36,572,yes,1
111928.35,48316.76,24,661,yes,1
95102.66,30683.16,60,616,no,1
102831.93,79784.58,72,748,yes,1
73524.44,42450.07,36,491,no,1
119018.66,76284.54,48,691,yes,1
46403.6,15264.51,60,371,no,1
112875.89,64618.56,24,787,yes,1
46261.04,19189.67,36,573,no,1
46123.65,11031.72,48,579,no,1
26046.56,10993.31,72,350,no,1
84407.99,64260.56,24,635,no,1
55384.18,19103.25,48,442,yes,1
112498.6,66843.01,60,710,yes,1
31843.53,7679.31,36,400,yes,1
113609.17,60881.11,36,734,yes,1
104401.54,63313.74,24,833,yes,1
85803.3,51988.54,48,603,yes,1
87801.4,44822.88,36,604,no,1
57278.95,25296.11,48,575,no,1
108075.36,84500.5,36,769,yes,1
106696.15,25450.35,24,564,yes,1
88300.12,73578.91,48,847,yes,1
64567.95,27835.01,60,518,no,1
53998.22,41515.24,36,652,yes,1
94332.05,76389.17,24,635,no,1
63497.79,14468.1,24,486,yes,1
104833.97,25125.67,24,560,yes,1
101417.96,64331.56,36,823,yes,1
96552.73,87048.93,48,699,no,1
90166.0,66085.64,24,834,yes,1
97573.89,41352.55,72,567,no,1
82835.96,49655.59,36,840,yes,1
41626.31,15074.6,36,553,yes,1
54478.27,25402.86,72,518,yes,1
47398.6,14772.67,60,416,no,1
111078.48,64197.14,24,615,yes,1
97669.78,39618.12,24,691,no,1
30726.06,9067.09,60,434,no,1
89631.28,51820.56,48,520,no,1
99559.0,86274.53,24,680,no,1
96696.09,55790.39,24,723,yes,1
55888.43,27315.71,84,541,yes,1
81174.48,53184.76,36,736,yes,1
43838.64,25507.73,36,453,yes,1
100118.19,77099.83,24,678,yes,1
61625.44,16696.04,36,414,yes,1
32239.42,18460.48,24,388,no,1
66094.6,39055.53,24,434,yes,1
32489.8,14457.75,36,334,yes,1
41262.52,24856.36,60,639,yes,1
86353.62,61409.18,24,783,yes,1
100014.68,53900.7,36,600,yes,1
47104.31,24526.3,72,496,no,1
110412.29,45871.66,60,511,yes,1
47570.12,17483.72,60,476,no,1
119514.15,30445.02,60,568,yes,1
80292.71,41938.83,24,629,no,1
118998.25,38442.16,48,571,no,1
79547.85,37573.19,36,489,no,1
65406.41,62326.09,72,744,yes,1
92618.59,27243.51,36,532,no,1
74431.42,47322.6,60,674,yes,1
106620.72,60971.13,48,656,no,1
93093.13,29594.36,60,618,no,1
52572.52,23232.5,24,669,yes,1
91399.77,49490.29,48,666,yes,1
117798.7,54977.57,24,576,yes,1
36169.73,13669.55,24,473,no,1
108635.23,88026.41,84,725,no,1
99085.95,76494.4,24,667,yes,1
57931.09,26431.63,24,437,no,1
77367.19,43474.32,36,576,no,1
65927.51,36341.76,72,491,no,1
93290.65,47727.99,24,513,yes,1
83447.18,89444.36,60,697,yes,1
60229.42,38855.48,24,610,no,1
39004.54,11878.58,48,427,yes,1
102880.55,34599.28,84,525,no,1
91898.96,56036.73,72,744,yes,1
60717.97,34495.57,36,639,yes,1
75029.66,35911.01,24,610,yes,1
113553.03,63247.45,24,769,yes,1
113515.76,63887.72,84,591,yes,1
34101.22,11278.73,24,423,no,1
55550.16,20212.34,60,478,no,1
47398.1,15999.2,24,329,no,1
27061.77,9136.92,36,642,yes,1
72628.01,29417.29,24,658,yes,1
30379.65,11270.39,24,456,no,1
43441.77,24552.09,72,627,yes,1
115583.44,87850.2,72,659,yes,1
67542.74,37367.52,48,495,yes,1
94760.74,66200.71,72,847,no,1
81530.76,44075.36,36,751,yes,1
109443.5,63738.33,60,666,yes,1
70356.16,29578.31,72,527,yes,1
101277.27,47560.04,36,503,yes,1
102746.31,34312.64,48,552,no,1
47081.22,11228.22,36,584,no,1
44327.88,23277.25,60,437,yes,1
33156.24,15442.93,84,484,no,1
118285.27,67230.36,24,714,yes,1
111514.31,49355.66,60,612,yes,1
86424.43,61240.32,84,794,yes,1
27393.84,15690.45,84,582,yes,1
89496.86,53981.66,72,730,no,1
52258.89,51097.87,24,653,yes,1
86906.68,83048.66,36,707,yes,1
51457.27,11173.52,60,566,yes,1
51168.18,31251.8,36,651,yes,1
69448.96,30781.54,60,510,yes,1
60722.27,27393.62,24,693,yes,1
86606.93,86527.74,24,823,yes,1
43908.91,20008.89,24,476,yes,1
74154.57,17139.67,72,505,yes,1
56703.99,42223.46,84,729,yes,1
85999.11,50089.89,84,580,no,1
109293.31,54775.43,24,643,yes,1
85190.8,64824.85,48,716,no,1
30917.29,8100.66,36,338,yes,1
28381.59,9943.86,84,372,no,1
40847.63,19486.7,36,415,yes,1
85180.11,56300.06,48,741,yes,1
107621.53,84484.41,36,736,no,1
98730.87,63136.39,60,633,yes,1
83614.37,75370.22,84,683,yes,1
59613.56,25477.99,72,553,yes,1
77828.59,73278.45,24,699,yes,1
36585.8,11238.55,60,618,no,1
89561.59,71718.14,24,807,yes,1
90789.23,74598.43,72,714,yes,1
59454.61,17334.07,84,605,no,1
73178.96,37873.19,48,444,no,1
39291.03,11004.99,36,574,no,1
88793.3,45083.13,48,723,no,1
72896.34,36442.48,84,528,yes,1
50743.6,63830.35,60,715,yes,1
53796.26,19775.7,72,693,yes,1
83728.91,43291.4,36,673,yes,1
35744.73,20752.49,84,486,no,1
44354.03,18887.99,72,532,no,1
76170.32,71306.49,24,727,no,1
43247.31,16823.62,24,407,yes,1
99587.31,33183.59,24,550,no,1
105321.71,21898.59,24,563,yes,1
33220.23,13656.84,72,478,yes,1
105528.49,56905.99,48,633,no,1
81164.62,71143.89,36,774,no,1
72260.85,27324.55,36,473,yes,1
68378.45,36564.53,48,430,yes,1
52407.14,10825.41,24,540,no,1
27007.97,8115.35,24,389,no,1
60341.84,22249.6,24,527,yes,1
87819.08,46208.06,48,622,yes,1
113646.65,79557.8,36,636,no,1
110694.8,79646.11,36,822,yes,1
109157.46,47412.16,24,582,yes,1
45056.08,20330.25,48,357,no,1
67060.02,24671.86,36,493,no,1
43124.16,30372.18,36,625,yes,1
54884.14,12186.36,24,591,yes,1
47262.86,13567.24,72,353,no,1
66096.42,32132.09,24,482,yes,1
90937.44,55429.84,24,784,yes,1
116574.34,62583.52,84,772,yes,1
68497.44,32933.51,60,566,no,1
39749.49,18984.88,48,504,yes,1
73834.2,68369.56,24,669,yes,1
64824.73,18678.06,48,416,no,1
69067.69,27019.14,72,430,no,1
100558.52,27779.16,36,619,yes,1
50753.74,34248.65,84,616,no,1
117142.85,55204.59,36,699,yes,1
40016.2,8839.58,72,420,yes,1
99007.47,67047.9,24,666,no,1
27362.19,13371.63,60,381,no,1
106755.61,73836.42,36,743,yes,1
71028.1,34767.5,24,419,no,1
65158.84,80360.79,84,715,yes,1
97922.65,60324.03,84,823,yes,1
96872.47,25668.8,24,508,no,1
102612.37,40070.37,36,682,no,1
47735.31,22511.49,36,529,yes,1
39645.34,23104.85,48,648,yes,1
33402.14,18534.37,24,475,yes,1
104412.84,71392.28,84,634,no,1
85837.85,58266.16,24,845,yes,1
69693.4,71292.79,36,730,no,1
76485.6,77824.15,24,734,no,1
117491.3,65518.89,84,551,no,1
65902.19,37219.09,84,602,yes,1
84548.14,86273.7,24,771,yes,1
65458.87,31494.51,24,532,yes,1
38572.35,21929.07,24,477,no,1
99736.52,70409.85,36,820,yes,1
51758.7,40596.56,36,643,no,1
114478.45,71714.61,24,741,yes,1
109680.94,69318.29,36,763,yes,1
74233.01,80585.21,24,689,yes,1
66115.9,34590.31,36,524,yes,1
75612.59,39152.72,36,619,no,1
43828.37,11348.37,60,477,no,1
83110.2,54792.15,84,828,no,1
69521.94,26045.24,48,401,yes,1
27525.83,12809.86,36,458,no,1
72686.88,35215.92,24,498,no,1
42316.12,18786.0,24,431,yes,1
53566.05,29925.18,24,453,no,1
102667.92,64608.64,60,824,yes,1
110298.11,67309.87,48,790,no,1
101738.25,80707.84,24,799,no,1
46662.52,10104.7,48,405,yes,1
58449.56,19183.88,84,445,no,1
75674.27,29380.78,60,513,no,1
26626.1,6342.04,24,498,no,1
96382.62,53033.92,36,693,yes,1
94996.96,74807.78,24,819,yes,1
36710.31,12364.25,36,432,no,1
119514.63,60327.63,36,515,yes,1
94011.94,87008.79,36,729,yes,1
94874.19,42177.89,36,604,yes,1
97006.17,75841.3,36,738,yes,1
49373.9,10797.27,72,525,yes,1
43005.87,17427.56,36,400,no,1
42893.53,17142.36,84,515,no,1
30519.08,7040.17,48,308,no,1
83242.92,54043.7,84,719,yes,1
74858.19,24169.74,84,470,no,1
40696.0,13380.91,24,302,no,1
29448.97,16317.21,36,521,yes,1
114817.39,80211.85,24,818,yes,1
60422.73,53247.58,72,702,yes,1
35221.9,21192.1,24,361,no,1
105314.46,61854.88,60,775,no,1
43488.06,18427.88,24,449,yes,1
116873.57,86764.46,24,652,yes,1
97765.4,72413.14,36,654,no,1
86968.6,60136.06,24,750,no,1
93627.28,45199.64,24,579,yes,1
89406.12,75246.61,84,839,yes,1
54735.15,21857.81,36,514,yes,1
94757.0,36319.45,36,579,no,1
79548.91,56175.57,24,689,no,1
72853.58,50690.43,24,710,no,1
81411.82,78991.06,24,837,yes,1
36029.95,16471.55,48,544,no,1
102346.76,79772.32,48,832,yes,1
92701.17,68789.86,48,686,yes,1
65095.78,18778.47,72,505,no,1
100934.18,28883.5,36,510,yes,1
43160.09,19216.39,72,455,no,1
54498.83,22390.71,24,532,no,1
78967.45,22656.36,24,414,yes,1
86606.22,19629.41,60,557,yes,1
74381.74,56765.96,72,657,no,1
52914.69,22371.98,36,559,yes,1
46835.4,25042.41,24,478,yes,1
94530.4,89383.43,72,662,yes,1
28180.21,13570.69,24,560,no,1
91373.71,66974.29,36,797,yes,1
65650.73,86454.24,72,731,yes,1
66169.63,32140.07,60,679,yes,1
116876.58,86339.56,24,807,yes,1
104631.88,37732.66,36,578,yes,1
44128.6,13120.77,24,569,no,1
95200.86,40401.02,24,528,no,1
88400.21,35805.59,36,519,yes,1
58448.63,24224.95,48,440,no,1
42936.47,14509.32,24,415,yes,1
29547.81,9345.09,36,368,no,1
67536.88,32384.33,48,481,no,1
104264.99,56347.69,36,505,yes,1
81835.45,36820.36,24,532,no,1
99389.23,47692.23,72,748,yes,1
76295.29,63503.97,24,700,yes,1
41074.75,26015.65,84,435,yes,1
98567.78,48091.61,36,653,yes,1
29424.46,13382.09,60,315,no,1
25391.31,10413.93,72,558,no,1
90132.55,53398.65,36,578,yes,1
50436.58,12624.03,24,439,no,1
37618.5,15119.07,36,515,yes,1
34930.41,7739.8,60,345,yes,1
63370.39,33546.33,36,539,no,1
34965.32,13715.77,24,599,no,1
106559.37,47213.04,72,525,yes,1
45790.58,13521.82,36,564,no,1
77719.73,33984.58,60,457,no,1
87032.53,29844.17,24,684,no,1
87446.02,24946.81,24,541,yes,1
84799.1,25335.35,72,556,yes,1
43544.11,17848.13,60,526,yes,1
82560.33,39388.12,24,506,no,1
89961.05,45123.95,24,737,yes,1
77090.68,48975.99,24,545,yes,1
39343.14,10466.78,36,461,yes,1
47097.13,14991.18,36,436,no,1
100172.34,87327.58,36,798,yes,1
76828.82,24396.62,84,429,no,1
35347.92,13348.06,36,326,no,1
90349.92,83990.38,72,786,yes,1
26866.59,7014.14,24,570,yes,1
97615.52,60311.12,24,775,no,1
70395.63,33184.96,72,622,yes,1
76874.27,21218.42,72,539,no,1
65586.54,43379.51,24,705,yes,1
51769.02,27182.62,36,564,yes,1
63790.71,15372.74,24,496,yes,1
58810.46,27280.21,72,461,yes,1
93931.31,53990.11,36,552,yes,1
96024.64,27991.51,36,512,yes,1
115999.05,54239.56,60,653,no,1
43121.74,12354.53,36,414,no,1
57310.54,25505.97,72,538,yes,1
74639.75,29698.67,36,496,no,1
89620.41,71954.11,24,824,yes,1
39198.0,16951.55,36,464,yes,1
115501.21,72363.81,36,614,yes,1
97920.56,39187.07,24,590,yes,1
33536.53,10863.13,60,390,yes,1
87010.6,86214.51,24,719,yes,1
57723.56,35633.77,36,611,no,1
46565.76,27384.32,72,407,no,1
109562.31,60453.99,24,770,yes,1
109325.26,60184.95,84,524,no,1
97057.38,21298.71,24,574,no,1
34783.27,7723.24,24,536,yes,1
38592.62,22270.56,84,624,yes,1
108730.73,32610.6,72,622,yes,1
80924.75,27304.76,24,633,yes,1
58444.78,37404.57,24,706,no,1
37319.92,14968.06,60,432,yes,1
30777.03,18151.39,48,316,no,1
92050.02,60546.56,24,731,yes,1
75701.13,28635.24,24,520,no,1
76193.48,41300.33,60,639,yes,1
26503.42,5480.48,84,556,no,1
67771.24,55039.76,48,744,no,1
80434.71,53121.39,24,641,yes,1
113331.27,25582.68,24,547,no,1
94398.01,22287.5,60,577,no,1
58529.47,24292.68,60,468,no,1
34433.8,13104.39,36,333,yes,1
25120.75,10926.87,24,513,no,1
40174.8,18852.91,60,580,yes,1
58981.4,30978.76,48,605,no,1
70553.37,64302.19,24,677,yes,1
118095.91,48838.32,48,565,yes,1
60684.72,24644.6,24,572,yes,1
48893.15,30833.51,60,432,no,1
114686.08,78702.48,36,807,yes,1
103647.04,51729.16,36,597,no,1
78524.87,69487.93,60,683,yes,1
102053.08,33903.12,60,647,yes,1
88961.78,49976.5,60,815,yes,1
46111.82,24058.56,60,540,no,1
63300.65,31713.97,36,668,yes,1
116707.55,67454.2,36,606,yes,1
27877.08,8620.11,24,445,yes,1
108374.14,32493.98,24,540,no,1
61492.84,22862.34,24,547,no,1
82273.51,50668.08,36,800,yes,1
78703.87,42912.2,48,644,yes,1
89049.51,31815.33,60,554,no,1
68399.78,28163.18,48,541,yes,1
95993.09,38193.67,24,512,yes,1
99271.42,23761.49,24,564,yes,1
118709.37,74067.99,36,840,yes,1
72174.08,40125.0,24,456,no,1
43585.82,24253.81,84,362,no,1
118212.18,86713.36,72,743,yes,1
69026.95,82271.7,36,723,yes,1
77090.02,25973.5,72,547,no,1
46167.41,16566.11,36,495,no,1
111394.65,32678.64,48,633,no,1
37367.63,19451.05,36,349,yes,1
114422.22,70750.72,72,846,yes,1
55343.31,55266.92,24,674,yes,1
112720.88,74863.83,84,744,yes,1
51433.24,56891.94,24,707,yes,1
68417.53,32324.2,48,504,yes,1
89042.88,50569.08,36,543,no,1
90796.83,55392.06,60,680,yes,1
71342.0,33401.04,24,678,no,1
37757.33,11819.81,24,347,yes,1
39270.96,11324.68,84,525,yes,1
85326.14,50906.17,72,808,yes,1
48233.05,17179.99,84,476,yes,1
98934.15,32866.14,36,512,no,1
84882.77,44519.17,36,592,yes,1
109240.84,58948.97,36,718,no,1
57661.97,36349.12,72,741,yes,1
112628.6,62879.73,60,777,no,1
55201.16,47945.11,24,722,no,1
47557.58,29445.54,72,322,yes,1
84912.93,86381.11,36,706,yes,1
40996.63,13269.35,24,354,no,1
103801.15,72114.78,60,722,yes,1
108019.19,51160.22,48,745,no,1
32043.88,7542.72,60,400,yes,1
57539.1,17405.68,36,511,no,1
32231.74,19291.39,36,389,no,1
98039.78,43727.37,84,590,yes,1
39734.64,12037.27,36,631,yes,1
33084.76,11931.37,48,376,no,1
72796.88,20138.81,72,592,yes,1
49252.53,24860.66,72,487,no,1
47791.21,23342.33,24,304,no,1
112593.96,47835.24,24,513,no,1
113550.86,46297.43,72,559,no,1
78782.28,17389.09,48,518,yes,1
40367.77,12556.24,72,470,yes,1
30469.15,9745.13,24,543,yes,1
55064.11,32742.28,24,581,yes,1
39938.11,10805.76,84,366,yes,1
58970.96,24582.23,72,574,yes,1
90760.7,70153.83,60,784,no,1
31178.5,9410.53,60,644,yes,1
82166.16,55329.49,36,785,yes,1
85140.43,43265.78,84,715,yes,1
27541.31,13987.91,36,504,no,1
43894.11,12640.98,24,640,yes,1
110807.42,73083.49,24,782,yes,1
93098.2,62787.69,84,838,yes,1
46484.5,25215.96,60,341,no,1
89676.68,66034.51,72,768,yes,1
73293.36,32431.97,48,526,no,1
45469.83,25365.99,24,608,no,1
69463.38,25877.16,24,596,yes,1
33611.94,24353.02,48,647,yes,1
47404.02,10347.56,36,573,no,1
47366.88,27770.2,24,304,no,1
41994.15,19405.84,48,548,yes,1
73217.6,41894.25,60,689,yes,1
108856.78,36666.75,48,536,yes,1
66650.67,15585.58,24,414,no,1
75737.77,21809.14,60,544,no,1
84250.13,48841.46,36,605,yes,1
57861.94,32150.42,36,491,yes,1
44002.05,20033.23,48,504,no,1
66664.47,63348.11,24,652,yes,1
76297.64,29116.62,36,558,yes,1
63951.04,68832.74,60,659,yes,1
107623.62,81924.19,24,728,yes,1
98429.42,25733.55,36,561,yes,1
36610.25,17312.52,24,323,no,1
84678.39,54631.02,72,819,yes,1
76656.1,54596.6,48,734,yes,1
46354.11,24832.29,24,328,yes,1
76553.34,36607.88,24,681,yes,1
101039.53,62124.84,48,746,no,1
103214.63,73236.59,72,748,yes,1
93922.2,61744.38,24,610,yes,1
75174.42,29611.82,24,410,no,1
28790.82,9188.97,24,570,yes,1
85204.88,43017.45,36,520,no,1
98991.45,39427.12,24,607,no,1
78149.15,37729.85,36,435,yes,1
51402.37,35463.94,36,624,yes,1
49222.22,54276.24,60,650,yes,1
104582.9,83066.46,48,683,yes,1
45819.16,16945.9,24,475,no,1
72489.38,35452.41,24,426,no,1
58302.81,32711.34,24,526,no,1
34417.57,16394.59,72,586,yes,1
56915.5,27718.42,24,612,no,1
92142.9,22386.44,24,552,yes,1
38511.56,16133.86,72,417,no,1
34034.67,19420.59,24,455,no,1
94954.38,38026.91,36,610,no,1
99696.38,57772.16,24,696,yes,1
38073.88,11009.41,24,305,no,1
65502.37,68621.78,36,665,no,1
83037.64,45790.56,36,514,yes,1
60299.11,14215.26,72,544,yes,1
87349.77,85419.1,84,754,yes,1
82745.5,86017.3,24,811,yes,1
50809.57,14067.13,84,433,yes,1
96790.97,52617.85,60,503,yes,1
50962.27,13464.88,84,460,yes,1
34281.14,8056.94,24,559,no,1
67530.87,53398.93,24,704,yes,1
90299.65,24887.16,72,546,yes,1
81758.05,75142.48,24,761,yes,1
47278.49,13515.02,60,372,no,1
75350.5,74195.25,36,715,yes,1
25308.49,11755.17,24,417,no,1
26787.28,15557.97,24,363,yes,1
37666.93,22850.14,48,534,yes,1
94638.8,80558.61,36,745,yes,1
46065.62,13448.43,24,368,no,1
51501.81,70019.22,24,750,yes,1
89367.06,51242.48,24,758,yes,1
44281.49,23443.41,24,311,yes,1
72142.49,18398.17,24,481,no,1
49386.13,19381.08,36,388,no,1
55462.4,23540.99,24,640,yes,1
78902.17,89345.76,36,716,no,1
103904.14,87581.91,24,734,yes,1
66349.1,49219.05,24,735,no,1
73812.66,56387.78,60,662,yes,1
64818.3,61621.97,72,726,no,1
55589.79,26339.49,48,596,yes,1
39621.77,31964.08,24,643,yes,1
102893.08,58443.0,60,727,yes,1
99837.37,24839.05,84,500,yes,1
89308.93,18824.47,36,598,yes,1
88152.42,40966.41,36,524,yes,1
32753.1,7668.99,24,516,yes,1
109090.84,62212.87,36,781,no,1
43665.59,19274.87,72,530,yes,1
54369.25,25943.71,48,438,yes,1
46092.38,23890.82,36,643,yes,1
99900.31,43575.89,36,605,no,1
56451.77,14025.42,60,436,no,1
28900.8,12784.64,24,353,no,1
45695.4,16514.95,36,390,no,1
81944.8,68903.65,48,810,yes,1
34894.29,12547.8,24,625,no,1
117147.47,37046.83,36,595,no,1
91755.7,40038.89,24,682,no,1
108877.23,85916.63,60,774,yes,1
70159.53,23031.19,24,560,no,1
106775.44,79429.61,36,737,yes,1
52329.74,34513.66,48,659,yes,1
84924.06,89463.79,36,729,yes,1
30190.69,19154.72,60,369,no,1
86739.5,88260.65,24,778,yes,1
65429.58,34374.08,24,527,yes,1
33547.79,8898.32,72,631,yes,1
94381.27,37607.19,24,663,no,1
67919.5,27550.04,36,438,yes,1
118690.38,68734.51,24,764,yes,1
64667.7,31978.23,36,457,yes,1
85403.15,75736.75,24,752,no,1
101899.37,21750.54,60,526,no,1
110496.3,62618.58,24,535,yes,1
57929.25,34602.44,72,522,yes,1
26744.57,6639.68,72,522,yes,1
96726.21,76749.11,72,758,yes,1
25142.2,11355.12,24,408,no,1
105169.23,65912.97,84,835,yes,1
111685.09,67780.98,72,844,yes,1
84410.13,56111.33,60,776,yes,1
54543.26,30702.69,60,419,yes,1
91912.52,89161.8,36,758,yes,1
94960.9,47812.43,36,575,yes,1
103037.2,81418.73,24,792,yes,1
74741.24,36059.65,72,664,yes,1
33656.03,9648.78,72,552,yes,1
36322.8,18062.98,24,451,yes,1
52001.02,24931.13,48,551,yes,1
75957.27,48381.26,72,750,yes,1
47983.93,19622.74,84,446,no,1
49078.76,11724.84,60,341,yes,1
53471.68,26085.0,48,738,no,1
56440.02,20532.66,24,554,no,1
87932.75,41461.68,36,706,yes,1
40751.94,10400.4,36,412,no,1
53184.12,39475.08,72,605,no,1
106063.23,63292.95,36,753,no,1
45861.67,17310.88,24,470,yes,1
29846.05,6207.78,72,433,no,1
36751.27,11918.32,24,544,no,1
62146.32,22005.48,84,520,no,1
110595.76,69037.04,48,833,yes,1
107277.99,37069.41,48,513,yes,1
32818.09,15613.59,72,637,no,1
58534.67,20085.18,24,503,no,1
64832.98,20578.58,48,485,no,1
75555.94,22235.78,36,578,yes,1
65925.17,22159.46,60,513,yes,1
106429.22,28286.95,24,594,yes,1
77722.99,42263.53,84,599,yes,1
67999.18,26950.43,48,502,no,1
34085.33,15672.68,24,565,no,1
96254.74,59777.43,36,845,yes,1
38678.56,8031.41,24,358,no,1
37583.61,10715.67,24,619,no,1
109708.26,78886.86,24,805,yes,1
51089.29,27492.17,36,479,no,1
63529.67,26676.66,24,596,no,1
43174.04,14644.4,24,375,no,1
41199.68,16558.35,60,530,yes,1
36072.36,20100.27,48,566,no,1
38048.15,11707.59,60,621,yes,1
113261.72,61917.41,24,734,yes,1
33363.95,17553.77,48,635,no,1
82908.38,75455.53,24,666,yes,1
116159.67,44875.95,60,642,yes,1
51506.92,28318.95,24,462,no,1
113617.27,52528.82,84,626,yes,1
51761.77,15528.44,24,604,no,1
85358.15,45497.96,84,569,yes,1
62397.32,69286.82,48,702,yes,1
115159.4,89231.67,36,779,yes,1
114623.18,74380.62,36,847,yes,1
59596.04,35899.73,60,660,no,1
60657.48,36432.31,48,566,yes,1
72186.48,37352.01,36,739,yes,1
109671.76,62590.31,36,791,yes,1
110621.27,48844.92,36,547,yes,1
37579.22,21969.31,72,330,yes,1
65303.24,35972.52,48,688,no,1
51679.71,19863.41,24,543,no,1
105331.11,66548.51,24,535,no,1
94268.15,83631.18,60,799,yes,1
84768.95,52237.23,84,752,no,1
25457.71,7224.77,84,586,no,1
38058.82,19513.82,84,447,no,1
65332.14,60288.37,36,656,yes,1
49925.95,26145.66,24,325,yes,1
47492.52,24429.26,24,511,yes,1
33738.04,17308.18,24,624,no,1
91850.42,69148.01,84,766,yes,1
98197.99,56672.8,24,839,yes,1
51642.7,10726.75,60,571,yes,1
34144.29,7919.61,24,403,no,1
54553.02,15231.53,36,527,yes,1
86681.72,42188.17,48,631,no,1
111586.01,73932.71,48,660,yes,1
80700.39,35851.96,60,507,yes,1
46696.86,26567.87,36,550,no,1
67744.98,42369.82,72,646,no,1
103195.09,64648.92,48,748,no,1
99885.39,57136.56,60,584,yes,1
76109.75,18214.86,36,406,no,1
37156.78,9474.94,72,460,no,1
46553.54,14630.73,24,457,yes,1
119446.29,58639.92,48,606,yes,1
74059.05,27055.77,36,671,no,1
76163.98,40836.4,60,459,yes,1
56432.93,31954.01,36,470,yes,1
49760.6,14785.45,24,495,no,1
105325.2,50259.49,36,558,yes,1
60920.85,42192.93,72,696,yes,1
90011.65,73719.33,48,772,yes,1
48589.53,17213.59,84,320,no,1
100108.12,26171.27,84,528,no,1
95185.19,57641.97,24,723,no,1
73577.99,46240.97,72,464,yes,1
110603.11,72279.45,24,705,yes,1
57135.64,16676.14,48,592,yes,1
